id,cluster,split,finetune
NZ_CP134009.1,296,train,False
NZ_CP134037.1,18926,train,False
NZ_CP134038.1,18927,train,False
NZ_CP134039.1,18928,val,False
NZ_CP134040.1,142,train,False
NZ_CP134042.1,18929,train,False
NZ_CP134043.1,18930,train,False
NZ_CP134044.1,18923,train,False
NZ_CP134045.1,1,train,False
NZ_CP134051.1,18931,train,False
NZ_CP134052.1,18933,train,False
NZ_CP134067.1,18934,val,False
NZ_CP134069.1,18935,train,False
NZ_CP134073.1,18936,train,False
NZ_CP134074.1,18937,train,False
NZ_CP134075.1,18938,test,False
NZ_CP134076.1,18939,train,False
NZ_CP134077.1,464,train,False
NZ_CP134078.1,195,train,False
NZ_CP134079.1,241,test,False
NZ_CP134080.1,877,train,False
NZ_CP134082.1,18922,train,False
NZ_CP134198.1,18881,val,False
NZ_CP134199.1,18842,val,False
NZ_CP134218.1,18880,train,False
NZ_CP134219.1,18824,train,False
NZ_CP134221.1,18825,train,False
NZ_CP134222.1,18826,test,False
NZ_CP134354.1,18827,train,False
NZ_CP134355.1,18828,train,False
NZ_CP134356.1,18829,train,False
NZ_CP134357.1,2,train,True
NZ_CP134359.1,18830,train,False
NZ_CP134360.1,18823,val,False
NZ_CP134361.1,18831,train,False
NZ_CP134363.1,18833,train,False
NZ_CP134364.1,18834,test,False
NZ_CP134365.1,18835,train,False
NZ_CP134367.1,18836,train,False
NZ_CP134368.1,18837,train,False
NZ_CP134369.1,18838,val,False
NZ_CP134371.1,18839,train,False
NZ_CP134372.1,18832,train,False
NZ_CP134373.1,23,train,True
NZ_CP134374.1,80,train,True
NZ_CP134375.1,24,train,True
NZ_CP134377.1,18821,train,False
NZ_CP134378.1,18812,val,False
NZ_CP134379.1,18820,train,False
NZ_CP134381.1,18804,train,False
NZ_CP134382.1,18805,train,False
NZ_CP134383.1,18806,train,False
NZ_CP134385.1,18807,val,False
NZ_CP134386.1,18808,train,False
NZ_CP134387.1,18809,train,False
NZ_CP134388.1,18810,train,False
NZ_CP134390.1,18803,test,False
NZ_CP134391.1,18811,train,False
NZ_CP134392.1,18813,train,False
NZ_CP134466.1,18814,test,False
NZ_CP134467.1,18815,train,False
NZ_CP134468.1,18816,train,False
NZ_CP134531.1,18817,train,False
NZ_CP134535.1,18818,train,False
NZ_CP134539.1,18819,train,False
NZ_CP134603.1,18840,train,False
NZ_CP134608.1,18822,train,False
NZ_CP134615.1,18841,train,False
NZ_CP134634.1,18862,train,False
NZ_CP134637.1,18864,val,False
NZ_CP134640.1,18865,train,False
NZ_CP134650.1,18866,train,False
NZ_CP134664.1,18867,train,False
NZ_CP134665.1,238,train,True
NZ_CP134666.1,18868,train,False
NZ_CP134667.1,18869,train,False
NZ_CP134668.1,18870,train,False
NZ_CP134669.1,18863,test,False
NZ_CP134672.1,18871,train,False
NZ_CP134673.1,18873,train,False
NZ_CP134684.1,18874,train,False
NZ_CP134685.1,18875,train,False
NZ_CP134687.1,18876,val,False
NZ_CP134697.1,18877,train,False
NZ_CP134698.1,18878,train,False
NZ_CP134703.1,18879,test,False
NZ_CP134720.1,18872,train,False
NZ_CP134721.1,18861,train,False
NZ_CP134722.1,18852,train,False
NZ_CP134723.1,53,train,False
NZ_CP134725.1,18860,train,False
NZ_CP134726.1,18844,train,False
NZ_CP134727.1,18845,train,False
NZ_CP134729.1,18846,train,False
NZ_CP134730.1,18847,test,False
NZ_CP134731.1,18848,train,False
NZ_CP134732.1,18849,train,False
NZ_CP134734.1,18850,test,False
NZ_CP134735.1,18843,train,False
NZ_CP134736.1,18851,train,False
NZ_CP134738.1,18853,train,False
NZ_CP134739.1,18854,train,False
NZ_CP134740.1,18855,train,False
NZ_CP134741.1,18856,train,False
NZ_CP134742.1,18857,train,False
NZ_CP134743.1,23,train,False
NZ_CP134745.1,18858,val,False
NZ_CP134746.1,18859,train,False
NZ_CP134747.1,18960,val,False
NZ_CP134748.1,18882,train,False
NZ_CP134750.1,18961,train,False
NZ_CP134751.1,19042,train,False
NZ_CP134752.1,19064,train,False
NZ_CP134754.1,19065,train,False
NZ_CP134755.1,19066,train,False
NZ_CP134756.1,19067,train,False
NZ_CP134758.1,19068,val,False
NZ_CP134759.1,19069,train,False
NZ_CP134760.1,19070,test,False
NZ_CP134762.1,19063,test,False
NZ_CP134763.1,19071,train,False
NZ_CP134764.1,19073,train,False
NZ_CP134765.1,19074,train,False
NZ_CP134766.1,19075,train,False
NZ_CP134768.1,19076,train,False
NZ_CP134778.1,19077,train,False
NZ_CP134785.1,19078,val,False
NZ_CP134786.1,19079,train,False
NZ_CP134787.1,19072,train,False
NZ_CP134802.1,19061,train,False
NZ_CP134804.1,19052,train,False
NZ_CP134806.1,19060,train,False
NZ_CP134808.1,19044,train,False
NZ_CP134809.1,19045,test,False
NZ_CP134810.1,19046,val,False
NZ_CP134811.1,59,train,False
NZ_CP134812.1,5,train,False
NZ_CP134868.1,19047,train,False
NZ_CP134869.1,19048,train,False
NZ_CP135053.1,89,train,False
NZ_CP135054.1,19049,train,False
NZ_CP135055.1,19050,train,False
NZ_CP135056.1,19043,train,False
NZ_CP135057.1,118,train,False
NZ_CP135058.1,170,train,False
NZ_CP135061.1,19051,train,False
NZ_CP135062.1,568,val,False
NZ_CP135064.1,19053,val,False
NZ_CP135066.1,19054,test,False
NZ_CP135067.1,19055,train,False
NZ_CP135069.1,19056,train,False
NZ_CP135070.1,19057,train,False
NZ_CP135071.1,4,train,False
NZ_CP135078.1,19058,train,False
NZ_CP135088.1,189,train,False
NZ_CP135091.1,231,train,False
NZ_CP135092.1,19059,train,False
NZ_CP135100.1,19080,val,False
NZ_CP135113.1,93,train,False
NZ_CP135120.1,14,train,False
NZ_CP135133.1,19062,train,False
NZ_CP135135.1,19081,test,False
NZ_CP135139.1,19102,train,False
NZ_CP135140.1,19104,train,False
NZ_CP135141.1,19105,train,False
NZ_CP135142.1,265,train,False
NZ_CP135145.1,19106,train,False
NZ_CP135146.1,89,train,False
NZ_CP135148.1,19107,train,False
NZ_CP135149.1,19108,train,False
NZ_CP135150.1,101,test,False
NZ_CP135166.1,19109,test,False
NZ_CP135167.1,19110,test,False
NZ_CP135168.1,19103,train,False
NZ_CP135169.1,19111,train,False
NZ_CP135170.1,19113,train,False
NZ_CP135171.1,94,train,False
NZ_CP135185.1,49,train,False
NZ_CP135187.1,19114,train,False
NZ_CP135188.1,19115,train,False
NZ_CP135195.1,191,train,False
NZ_CP135200.1,19116,train,False
NZ_CP135205.1,19117,train,False
NZ_CP135206.1,19118,val,False
NZ_CP135207.1,19119,train,False
NZ_CP135208.1,0,train,True
NZ_CP135209.1,10,train,True
NZ_CP135211.1,19112,train,False
NZ_CP135212.1,19101,val,False
NZ_CP135213.1,19092,train,False
NZ_CP135214.1,19100,train,False
NZ_CP135216.1,8,val,True
NZ_CP135217.1,181,train,True
NZ_CP135218.1,19084,train,False
NZ_CP135220.1,19085,train,False
NZ_CP135222.1,8,val,True
NZ_CP135223.1,53,train,True
NZ_CP135224.1,7,train,True
NZ_CP135225.1,19086,train,False
NZ_CP135226.1,19087,train,False
NZ_CP135228.1,2,train,True
NZ_CP135229.1,8,val,True
NZ_CP135230.1,17,train,True
NZ_CP135231.1,7,train,True
NZ_CP135232.1,19088,train,False
NZ_CP135234.1,19089,train,False
NZ_CP135245.1,19090,train,False
NZ_CP135246.1,19083,train,False
NZ_CP135247.1,19091,train,False
NZ_CP135248.1,19093,train,False
NZ_CP135249.1,19094,train,False
NZ_CP135250.1,99,train,True
NZ_CP135251.1,3,train,True
NZ_CP135252.1,0,train,True
NZ_CP135254.1,19095,train,False
NZ_CP135255.1,19096,train,False
NZ_CP135256.1,19097,val,False
NZ_CP135257.1,12,train,False
NZ_CP135258.1,19098,test,False
NZ_CP135262.1,19099,train,False
NZ_CP135263.1,19082,train,False
NZ_CP135264.1,19041,train,False
NZ_CP135265.1,263,val,False
NZ_CP135266.1,12,train,False
NZ_CP135267.1,16,train,False
NZ_CP135268.1,69,train,False
NZ_CP135269.1,19002,train,False
NZ_CP135271.1,19040,train,False
NZ_CP135272.1,18984,test,False
NZ_CP135273.1,18985,train,False
NZ_CP135274.1,302,val,False
NZ_CP135277.1,18986,train,False
NZ_CP135278.1,18987,train,False
NZ_CP135279.1,18988,train,False
NZ_CP135280.1,18989,train,False
NZ_CP135281.1,18990,val,False
NZ_CP135282.1,8,val,False
NZ_CP135284.1,18983,train,False
NZ_CP135286.1,18991,train,False
NZ_CP135451.1,18993,train,False
NZ_CP135452.1,18994,train,False
NZ_CP135453.1,17,train,False
NZ_CP135455.1,18995,train,False
NZ_CP135456.1,18996,train,False
NZ_CP135457.1,18997,test,False
NZ_CP135459.1,18998,train,False
NZ_CP135460.1,18999,train,False
NZ_CP135462.1,0,train,True
NZ_CP135463.1,85,train,True
NZ_CP135464.1,85,train,True
NZ_CP135466.1,18992,train,False
NZ_CP135467.1,18981,train,False
NZ_CP135468.1,18972,train,False
NZ_CP135470.1,18980,train,False
NZ_CP135471.1,18964,train,False
NZ_CP135472.1,18965,train,False
NZ_CP135473.1,18966,train,False
NZ_CP135474.1,18967,train,False
NZ_CP135476.1,18968,train,False
NZ_CP135477.1,18969,train,False
NZ_CP135478.1,18970,train,False
NZ_CP135479.1,18963,test,False
NZ_CP135480.1,251,train,False
NZ_CP135482.1,18971,train,False
NZ_CP135483.1,115,train,False
NZ_CP135484.1,11,val,False
NZ_CP135485.1,72,train,False
NZ_CP135486.1,4,train,False
NZ_CP135487.1,107,train,False
NZ_CP135489.1,18973,train,False
NZ_CP135490.1,18974,train,False
NZ_CP135491.1,18975,train,False
NZ_CP135492.1,132,train,True
NZ_CP135493.1,2,train,True
NZ_CP135495.1,18976,train,False
NZ_CP135496.1,18977,val,False
NZ_CP135497.1,18978,train,False
NZ_CP135499.1,18979,test,False
NZ_CP135500.1,19000,train,False
NZ_CP135501.1,18982,val,False
NZ_CP135503.1,19001,train,False
NZ_CP135504.1,19022,train,False
NZ_CP135505.1,19024,train,False
NZ_CP135506.1,0,train,True
NZ_CP135507.1,24,train,True
NZ_CP135509.1,19025,train,False
NZ_CP135510.1,115,train,False
NZ_CP135511.1,4,train,False
NZ_CP135512.1,35,train,False
NZ_CP135513.1,14,train,False
NZ_CP135530.1,19026,train,False
NZ_CP135592.1,19027,train,False
NZ_CP135644.1,19028,train,False
NZ_CP135645.1,19029,val,False
NZ_CP135647.1,19030,train,False
NZ_CP135648.1,19023,train,False
NZ_CP135650.1,19031,test,False
NZ_CP135651.1,19033,train,False
NZ_CP135652.1,19034,train,False
NZ_CP135654.1,19035,train,False
NZ_CP135655.1,19036,train,False
NZ_CP135657.1,19037,val,False
NZ_CP135659.1,19038,train,False
NZ_CP135660.1,19039,train,False
NZ_CP135661.1,7,train,True
NZ_CP135662.1,0,train,True
NZ_CP135663.1,8,val,True
NZ_CP135665.1,19032,train,False
NZ_CP135666.1,19021,train,False
NZ_CP135667.1,19012,val,False
NZ_CP135668.1,19020,test,False
NZ_CP135670.1,0,train,True
NZ_CP135672.1,19004,train,False
NZ_CP135673.1,19005,train,False
NZ_CP135674.1,19006,train,False
NZ_CP135675.1,210,val,True
NZ_CP135676.1,38,test,True
NZ_CP135677.1,295,train,True
NZ_CP135678.1,24,train,True
NZ_CP135679.1,426,val,True
NZ_CP135681.1,19007,train,False
NZ_CP135682.1,19008,test,False
NZ_CP135683.1,19009,train,False
NZ_CP135684.1,19010,train,False
NZ_CP135686.1,19003,val,False
NZ_CP135687.1,19011,train,False
NZ_CP135689.1,19013,train,False
NZ_CP135690.1,19014,train,False
NZ_CP135692.1,19015,train,False
NZ_CP135693.1,19016,train,False
NZ_CP135694.1,19017,test,False
NZ_CP135695.1,12,train,True
NZ_CP135696.1,7,train,True
NZ_CP135698.1,19018,train,False
NZ_CP135699.1,19019,train,False
NZ_CP135700.1,18962,train,False
NZ_CP135701.1,18801,train,False
NZ_CP135702.1,11,val,True
NZ_CP135704.1,0,train,True
NZ_CP135705.1,2,train,True
NZ_CP135707.1,18642,train,False
NZ_CP135708.1,85,train,True
NZ_CP135710.1,18800,train,False
NZ_CP135711.1,0,train,True
NZ_CP135713.1,18584,train,False
NZ_CP135714.1,18585,train,False
NZ_CP135715.1,18586,train,False
NZ_CP135716.1,18587,train,False
NZ_CP135717.1,0,train,True
NZ_CP135718.1,20,val,True
NZ_CP135720.1,18588,train,False
NZ_CP135721.1,18589,train,False
NZ_CP135723.1,18590,train,False
NZ_CP135724.1,18583,train,False
NZ_CP135725.1,8,val,True
NZ_CP135726.1,2,train,True
NZ_CP135728.1,18591,train,False
NZ_CP135967.1,208,test,False
NZ_CP135970.1,18593,train,False
NZ_CP135972.1,18594,val,False
NZ_CP135979.1,18595,train,False
NZ_CP135980.1,18596,train,False
NZ_CP135981.1,18597,test,False
NZ_CP135982.1,55,train,False
NZ_CP135984.1,18598,train,False
NZ_CP135985.1,18599,train,False
NZ_CP135988.1,19,train,False
NZ_CP136000.1,18592,train,False
NZ_CP136001.1,18581,val,False
NZ_CP136002.1,18572,train,False
NZ_CP136015.1,18580,test,False
NZ_CP136026.1,18564,val,False
NZ_CP136027.1,18565,train,False
NZ_CP136117.1,18566,train,False
NZ_CP136122.1,18567,train,False
NZ_CP136123.1,18568,test,False
NZ_CP136124.1,18569,train,False
NZ_CP136125.1,18570,train,False
NZ_CP136126.1,18563,train,False
NZ_CP136142.1,18571,train,False
NZ_CP136143.1,18573,train,False
NZ_CP136144.1,18574,train,False
NZ_CP136147.1,18575,test,False
NZ_CP136148.1,18576,val,False
NZ_CP136150.1,18577,train,False
NZ_CP136151.1,18578,train,False
NZ_CP136249.1,18579,train,False
NZ_CP136250.1,18600,val,False
NZ_CP136251.1,18582,train,False
NZ_CP136253.1,18601,train,False
NZ_CP136256.1,18622,train,False
NZ_CP136268.1,18624,train,False
NZ_CP136269.1,18625,train,False
NZ_CP136270.1,18626,train,False
NZ_CP136271.1,18627,train,False
NZ_CP136272.1,59,train,False
NZ_CP136273.1,5,train,False
NZ_CP136337.1,18628,train,False
NZ_CP136338.1,18629,val,False
NZ_CP136342.1,18630,val,False
NZ_CP136343.1,18623,train,False
NZ_CP136344.1,18631,train,False
NZ_CP136345.1,135,train,False
NZ_CP136347.1,18633,train,False
NZ_CP136348.1,18634,train,False
NZ_CP136349.1,18635,train,False
NZ_CP136350.1,135,train,False
NZ_CP136352.1,18636,train,False
NZ_CP136354.1,18637,train,False
NZ_CP136355.1,18638,train,False
NZ_CP136356.1,135,train,False
NZ_CP136357.1,135,train,False
NZ_CP136359.1,18639,train,False
NZ_CP136373.1,18632,test,False
NZ_CP136374.1,18621,train,False
NZ_CP136375.1,18612,train,False
NZ_CP136376.1,18620,test,False
NZ_CP136377.1,74,val,False
NZ_CP136378.1,74,val,False
NZ_CP136379.1,229,train,False
NZ_CP136380.1,781,val,False
NZ_CP136382.1,18604,train,False
NZ_CP136383.1,18605,train,False
NZ_CP136384.1,164,train,False
NZ_CP136401.1,18606,train,False
NZ_CP136404.1,18607,train,False
NZ_CP136406.1,18608,train,False
NZ_CP136407.1,18609,train,False
NZ_CP136408.1,18610,train,False
NZ_CP136409.1,18603,train,False
NZ_CP136410.1,6,train,False
NZ_CP136434.1,18611,train,False
NZ_CP136442.1,18613,val,False
NZ_CP136443.1,18614,train,False
NZ_CP136505.1,18615,train,False
NZ_CP136507.1,18616,train,False
NZ_CP136529.1,18617,train,False
NZ_CP136530.1,32,train,False
NZ_CP136531.1,15,test,False
NZ_CP136533.1,18618,train,False
NZ_CP136590.1,128,train,False
NZ_CP136591.1,18619,test,False
NZ_CP136597.1,18602,test,False
NZ_CP136599.1,18561,train,False
NZ_CP136644.1,18522,train,False
NZ_CP136646.1,18560,train,False
NZ_CP136654.1,18504,train,False
NZ_CP136655.1,18505,train,False
NZ_CP136669.1,18506,train,False
NZ_CP136671.1,18507,val,False
NZ_CP136672.1,18508,train,False
NZ_CP136673.1,18509,train,False
NZ_CP136675.1,18510,train,False
NZ_CP136676.1,18503,train,False
NZ_CP136677.1,18511,train,False
NZ_CP136678.1,193,train,False
NZ_CP136683.1,18513,val,False
NZ_CP136685.1,18514,train,False
NZ_CP136686.1,284,train,False
NZ_CP136687.1,18515,train,False
NZ_CP136688.1,18516,train,False
NZ_CP136689.1,284,train,False
NZ_CP136690.1,18517,train,False
NZ_CP136691.1,18518,test,False
NZ_CP136696.1,18519,train,False
NZ_CP136698.1,18512,train,False
NZ_CP136699.1,18501,train,False
NZ_CP136700.1,18492,test,False
NZ_CP136701.1,18500,test,False
NZ_CP136702.1,18484,val,False
NZ_CP136703.1,18485,train,False
NZ_CP136705.1,18486,train,False
NZ_CP136706.1,18487,test,False
NZ_CP136707.1,18488,train,False
NZ_CP136760.1,18489,train,False
NZ_CP136761.1,18490,train,False
NZ_CP136762.1,18483,train,False
NZ_CP136763.1,18491,train,False
NZ_CP136809.1,18493,train,False
NZ_CP136811.1,1,train,False
NZ_CP136812.1,18494,train,False
NZ_CP136814.1,18495,val,False
NZ_CP136815.1,18496,train,False
NZ_CP136817.1,18497,train,False
NZ_CP136818.1,18498,train,False
NZ_CP136820.1,18499,train,False
NZ_CP136822.1,18520,train,False
NZ_CP136823.1,18502,train,False
NZ_CP136825.1,1,train,False
NZ_CP136826.1,18521,test,False
NZ_CP136827.1,1,train,False
NZ_CP136830.1,18542,train,False
NZ_CP136831.1,207,train,False
NZ_CP136833.1,207,train,False
NZ_CP136834.1,18544,test,False
NZ_CP136835.1,1,train,False
NZ_CP136836.1,18545,train,False
NZ_DQ659147.1,358,train,False
NZ_DQ996271.1,18546,train,False
NZ_EF488047.1,109,train,False
NZ_EU092237.1,53,train,False
NZ_EU784088.1,18547,train,False
NZ_EU818711.1,196,train,False
NZ_EU880929.1,18548,train,False
NZ_FJ705299.1,182,train,False
NZ_FJ705305.1,182,train,False
NZ_FN597255.1,18549,train,False
NZ_FO082821.1,18550,train,False
NZ_FO082822.1,18543,train,False
NZ_FO538766.1,18551,train,False
NZ_FO704549.1,246,train,False
NZ_FO818638.1,18553,train,False
NZ_FO818639.1,775,train,False
NZ_FO834904.1,18554,train,False
NZ_FO834905.1,18555,train,False
NZ_GU080070.1,110,train,False
NZ_GU811235.1,18556,test,False
NZ_HE984299.1,18557,train,False
NZ_HF570055.1,189,train,False
NZ_HF677572.1,18558,train,False
NZ_HF913787.1,75,train,False
NZ_HF913788.1,75,train,False
NZ_HG422566.1,18559,val,False
NZ_HG739083.1,18552,train,False
NZ_HG739084.1,18541,train,False
NZ_HG796217.1,18532,train,False
NZ_HG813238.1,18540,val,False
NZ_HG813239.1,18524,train,False
NZ_HG813243.1,32,train,False
NZ_HG813244.1,368,train,False
NZ_HG813245.1,18525,train,False
NZ_HG813246.1,18526,train,False
NZ_HG813248.1,18527,train,False
NZ_HG813250.1,18528,train,False
NZ_HG917973.1,18529,val,False
NZ_HG918041.1,18530,train,False
NZ_HG938354.1,18523,train,False
NZ_HG938356.1,18531,train,False
NZ_HG938357.1,18533,train,False
NZ_HG941719.1,18534,train,False
NZ_HG941720.1,0,train,True
NZ_HG969193.1,18535,val,False
NZ_HG969995.1,18536,train,False
NZ_HG969996.1,18537,train,False
NZ_HG969997.1,18538,test,False
NZ_HG969998.1,18539,train,False
NZ_HG969999.1,18640,train,False
NZ_HG970000.1,18562,train,False
NZ_HG970001.1,18641,train,False
NZ_HG983279.1,18722,train,False
NZ_HG983280.1,18744,train,False
NZ_HG992339.1,18745,train,False
NZ_HG992343.1,18746,test,False
NZ_HG992744.1,18747,train,False
NZ_HM070379.1,42,test,False
NZ_HM236409.1,110,train,False
NZ_HM807367.1,91,train,False
NZ_HM991869.1,275,train,False
NZ_HQ023864.1,18748,val,False
NZ_HQ693810.1,18749,train,False
NZ_JN106352.1,18750,train,False
NZ_JQ349086.1,18743,train,False
NZ_JQ739157.1,201,val,False
NZ_JQ739158.1,428,train,False
NZ_JQ776501.1,101,test,True
NZ_JQ776503.1,75,train,False
NZ_JQ807734.1,18751,train,False
NZ_JX406743.1,18753,train,False
NZ_JX627580.1,18754,train,False
NZ_JX627581.1,18755,val,False
NZ_JX627582.1,18756,train,False
NZ_JX627583.1,18757,test,False
NZ_KC222021.1,18758,train,False
NZ_KC329496.1,521,train,False
NZ_KC683537.1,123,train,False
NZ_KC687076.1,18759,train,False
NZ_KC887916.1,18752,train,False
NZ_KC887917.1,18741,train,False
NZ_KC991136.1,189,train,False
NZ_KC999035.1,18732,train,False
NZ_KF137578.1,79,train,True
NZ_KF220658.1,18740,train,False
NZ_KF418775.1,18724,train,False
NZ_KF439868.1,18725,train,False
NZ_KF559312.1,18726,train,False
NZ_KF559313.1,170,train,False
NZ_KF559314.1,288,train,False
NZ_KF559315.1,249,train,False
NZ_KF601686.1,18727,train,False
NZ_KF743817.1,18728,train,False
NZ_KF743818.1,18729,test,False
NZ_KF801472.1,113,test,False
NZ_KF831355.1,18730,test,False
NZ_KF831356.1,18723,train,False
NZ_KF831357.1,29,train,False
NZ_KF889012.1,18731,train,False
NZ_KJ003839.1,18733,train,False
NZ_KJ020575.1,18734,val,False
NZ_KJ020576.1,18735,train,False
NZ_KJ187750.1,92,val,False
NZ_KJ187751.1,18736,train,False
NZ_KJ187752.1,18737,train,False
NZ_KJ201886.1,18738,train,False
NZ_KJ201887.1,18739,train,False
NZ_KJ406378.1,18760,train,False
NZ_KJ410765.1,18742,train,False
NZ_KJ440075.1,18761,train,False
NZ_KJ440076.1,18782,train,False
NZ_KJ460501.1,18784,train,False
NZ_KJ484633.1,2,train,True
NZ_KJ534568.1,104,val,False
NZ_KJ541068.1,18785,train,False
NZ_KJ541069.1,18786,train,False
NZ_KJ541070.1,18787,test,False
NZ_KJ541071.1,18788,train,False
NZ_KJ577613.1,18789,train,False
NZ_KJ588779.1,18790,train,False
NZ_KJ588780.1,18783,val,False
NZ_KJ645709.1,18791,train,False
NZ_KJ646012.1,18793,train,False
NZ_KJ653815.1,18794,train,False
NZ_KJ721789.1,18795,val,False
NZ_KJ721790.1,18796,test,False
NZ_KJ756353.1,18797,train,False
NZ_KJ776576.1,18798,train,False
NZ_KJ776580.1,18799,train,False
NZ_KJ776581.1,18792,train,False
NZ_KJ776582.1,18781,train,False
NZ_KJ776583.1,18772,train,False
NZ_KJ776584.1,18780,train,False
NZ_KJ776585.1,18764,train,False
NZ_KJ802404.1,18765,train,False
NZ_KJ802405.1,18766,val,False
NZ_KJ812998.1,18767,train,False
NZ_KJ830768.1,205,train,False
NZ_KJ830769.1,366,train,False
NZ_KJ866866.1,18768,test,False
NZ_KJ868088.1,289,train,False
NZ_KJ868089.1,147,train,False
NZ_KJ868090.1,18769,train,False
NZ_KJ868091.1,18770,train,False
NZ_KJ868092.1,659,train,False
NZ_KJ909290.1,18763,train,False
NZ_KJ909291.1,194,val,False
NZ_KJ909292.1,18771,train,False
NZ_KJ922127.1,18773,train,False
NZ_KJ940992.1,18774,test,False
NZ_KJ940994.1,18775,val,False
NZ_KJ951051.1,708,train,False
NZ_KJ951052.1,325,train,False
NZ_KJ958926.1,18776,train,False
NZ_KJ958927.1,18777,train,False
NZ_KM007159.1,97,test,False
NZ_KM007160.1,18778,train,False
NZ_KM017071.1,18779,train,False
NZ_KM023153.1,18762,train,False
NZ_KM052220.1,18721,val,False
NZ_KM063576.1,18682,train,False
NZ_KM083064.1,18720,train,False
NZ_KM085449.1,18664,train,False
NZ_KM085450.1,18665,test,False
NZ_KM085451.1,31,train,True
NZ_KM085452.1,31,train,True
NZ_KM085453.1,100,train,True
NZ_KM107838.1,65,test,True
NZ_KM107839.1,52,train,True
NZ_KM107840.1,392,test,True
NZ_KM107841.1,44,train,True
NZ_KM107842.1,57,test,False
NZ_KM107843.1,72,train,True
NZ_KM107844.1,221,train,True
NZ_KM107845.1,153,train,False
NZ_KM107846.1,2,train,True
NZ_KM107847.1,35,train,True
NZ_KM107848.1,31,train,True
NZ_KM112087.1,564,train,False
NZ_KM204147.1,18666,train,False
NZ_KM207012.1,18667,train,False
NZ_KM210086.1,18668,train,False
NZ_KM210088.1,18669,train,False
NZ_KM212169.1,18670,val,False
NZ_KM245123.1,63,train,False
NZ_KM260754.1,18663,train,False
NZ_KM272265.1,147,train,False
NZ_KM276079.1,32,train,False
NZ_KM276080.1,32,train,False
NZ_KM276081.1,32,train,False
NZ_KM276082.1,32,train,False
NZ_KM281802.1,71,test,False
NZ_KM281803.1,32,train,False
NZ_KM287568.1,38,test,True
NZ_KM348008.1,123,train,False
NZ_KM373703.1,11,val,False
NZ_KM377238.1,18671,train,False
NZ_KM377239.1,18673,train,False
NZ_KM377240.1,18674,train,False
NZ_KM396298.1,18675,train,False
NZ_KM396299.1,18676,train,False
NZ_KM396300.1,18677,train,False
NZ_KM400601.1,18678,train,False
NZ_KM406416.1,18679,train,False
NZ_KM406488.1,18672,test,False
NZ_KM406489.1,18661,train,False
NZ_KM406490.1,18652,train,False
NZ_KM406491.1,18660,val,False
NZ_KM409652.1,18644,train,False
NZ_KM521836.1,18645,train,False
NZ_KM521837.1,18646,test,False
NZ_KM577619.1,261,train,False
NZ_KM580532.1,18647,train,False
NZ_KM580533.1,18648,train,False
NZ_KM583808.1,114,train,False
NZ_KM583809.1,131,train,False
NZ_KM583810.1,114,train,False
NZ_KM583811.1,175,train,False
NZ_KM583812.1,131,train,False
NZ_KM583813.1,114,train,False
NZ_KM583814.1,188,train,False
NZ_KM583815.1,114,train,False
NZ_KM583816.1,131,train,False
NZ_KM583817.1,18649,val,False
NZ_KM583818.1,131,train,False
NZ_KM583819.1,131,train,False
NZ_KM583820.1,114,train,False
NZ_KM583821.1,188,train,False
NZ_KM583822.1,131,train,False
NZ_KM583823.1,131,train,False
NZ_KM583824.1,114,train,False
NZ_KM613043.1,18650,train,False
NZ_KM659088.1,806,train,False
NZ_KM659089.1,18643,train,False
NZ_KM659090.1,18651,train,False
NZ_KM659091.1,18653,train,False
NZ_KM659092.1,18654,test,False
NZ_KM659093.1,18655,val,False
NZ_KM659094.1,494,train,False
NZ_KM659095.1,410,train,False
NZ_KM659096.1,18656,train,False
NZ_KM659097.1,18657,train,False
NZ_KM659098.1,18658,train,False
NZ_KM659912.1,805,train,False
NZ_KM660724.1,18659,train,False
NZ_KM670336.1,18680,train,False
NZ_KM877517.1,18662,train,False
NZ_KM922672.1,18681,val,False
NZ_KM977631.1,18702,train,False
NZ_KM977710.1,18704,train,False
NZ_KP008371.1,18705,train,False
NZ_KP017243.1,91,train,False
NZ_KP025948.1,18706,train,False
NZ_KP056256.1,18707,train,False
NZ_KP061858.1,18708,val,False
NZ_KP091735.1,18709,train,False
NZ_KP099552.1,18710,val,False
NZ_KP119165.1,18703,test,False
NZ_KP125892.1,180,val,False
NZ_KP125893.1,18711,train,False
NZ_KP127625.1,18713,train,False
NZ_KP143090.1,65,test,True
NZ_KP164832.1,110,train,False
NZ_KP164834.1,933,test,False
NZ_KP178914.1,106,train,False
NZ_KP198615.1,18714,train,False
NZ_KP198616.1,18715,train,False
NZ_KP205272.1,12,train,True
NZ_KP228014.1,18716,test,False
NZ_KP276584.1,18717,train,False
NZ_KP289281.1,18718,train,False
NZ_KP294351.1,18719,train,False
NZ_KP294352.1,18712,train,False
NZ_KP313759.1,75,train,False
NZ_KP324830.1,18701,train,False
NZ_KP324996.1,18692,train,False
NZ_KP330456.1,89,train,False
NZ_KP342511.1,18700,train,False
NZ_KP345882.1,18684,train,False
NZ_KP345886.1,18685,train,False
NZ_KP347127.1,18686,test,False
NZ_KP398867.1,18687,train,False
NZ_KP453775.1,18688,train,False
NZ_KP659188.1,18689,train,False
NZ_KP670395.1,18690,train,False
NZ_KP688397.1,18683,train,False
NZ_KP689347.1,409,train,False
NZ_KP691634.1,233,train,False
