id,split,finetune
NZ_CP103584.1,train,False
NZ_CP103585.1,train,False
NZ_CP103587.1,train,False
NZ_CP103590.1,train,False
NZ_CP103591.1,train,False
NZ_CP103593.1,train,False
NZ_CP103594.1,train,False
NZ_CP103595.1,val,True
NZ_CP103597.1,train,False
NZ_CP103598.1,train,False
NZ_CP103599.1,train,False
NZ_CP103600.1,test,False
NZ_CP103601.1,val,True
NZ_CP103602.1,train,True
NZ_CP103603.1,train,True
NZ_CP103606.1,train,False
NZ_CP103607.1,train,False
NZ_CP103608.1,train,False
NZ_CP103610.1,train,False
NZ_CP103612.1,train,False
NZ_CP103613.1,train,False
NZ_CP103615.1,train,False
NZ_CP103616.1,val,False
NZ_CP103617.1,train,False
NZ_CP103619.1,test,False
NZ_CP103620.1,train,False
NZ_CP103622.1,train,False
NZ_CP103624.1,val,False
NZ_CP103625.1,test,True
NZ_CP103627.1,train,False
NZ_CP103628.1,train,False
NZ_CP103629.1,test,False
NZ_CP103630.1,train,True
NZ_CP103631.1,train,True
NZ_CP103632.1,train,True
NZ_CP103634.1,train,False
NZ_CP103636.1,train,False
NZ_CP103638.1,train,False
NZ_CP103640.1,test,False
NZ_CP103641.1,test,False
NZ_CP103643.1,train,False
NZ_CP103644.1,train,False
NZ_CP103646.1,train,False
NZ_CP103647.1,train,False
NZ_CP103648.1,test,True
NZ_CP103649.1,train,True
NZ_CP103650.1,train,True
NZ_CP103651.1,train,True
NZ_CP103652.1,test,True
NZ_CP103653.1,train,True
NZ_CP103655.1,train,False
NZ_CP103656.1,train,False
NZ_CP103658.1,train,False
NZ_CP103659.1,train,False
NZ_CP103660.1,test,False
NZ_CP103661.1,train,False
NZ_CP103662.1,train,False
NZ_CP103663.1,train,False
NZ_CP103675.1,val,False
NZ_CP103677.1,train,False
NZ_CP103678.1,train,False
NZ_CP103680.1,train,False
NZ_CP103681.1,train,False
NZ_CP103682.1,val,False
NZ_CP103684.1,train,False
NZ_CP103688.1,train,False
NZ_CP103689.1,train,False
NZ_CP103695.1,train,False
NZ_CP103696.1,train,False
NZ_CP103698.1,train,False
NZ_CP103700.1,train,False
NZ_CP103701.1,train,False
NZ_CP103702.1,train,False
NZ_CP103705.1,train,False
NZ_CP103706.1,train,False
NZ_CP103707.1,train,True
NZ_CP103708.1,train,True
NZ_CP103711.1,train,False
NZ_CP103712.1,train,False
NZ_CP103713.1,train,False
NZ_CP103715.1,test,False
NZ_CP103716.1,test,False
NZ_CP103717.1,train,False
NZ_CP103719.1,train,False
NZ_CP103720.1,train,False
NZ_CP103721.1,test,True
NZ_CP103723.1,train,False
NZ_CP103724.1,train,False
NZ_CP103725.1,train,False
NZ_CP103726.1,train,False
NZ_CP103728.1,val,False
NZ_CP103730.1,test,False
NZ_CP103732.1,train,False
NZ_CP103733.1,val,False
NZ_CP103734.1,val,False
NZ_CP103735.1,val,False
NZ_CP103736.1,train,False
NZ_CP103738.1,train,False
NZ_CP103740.1,train,False
NZ_CP103741.1,test,False
NZ_CP103743.1,test,False
NZ_CP103744.1,val,False
NZ_CP103746.1,train,False
NZ_CP103747.1,train,False
NZ_CP103748.1,val,False
NZ_CP103749.1,test,True
NZ_CP103750.1,train,True
NZ_CP103752.1,train,False
NZ_CP103753.1,train,False
NZ_CP103754.1,test,False
NZ_CP103756.1,train,False
NZ_CP103757.1,val,False
NZ_CP103759.1,train,False
NZ_CP103760.1,train,True
NZ_CP103761.1,train,True
NZ_CP103763.1,train,False
NZ_CP103764.1,train,False
NZ_CP103765.1,train,False
NZ_CP103766.1,test,True
NZ_CP103767.1,train,True
NZ_CP103772.1,test,False
NZ_CP103773.1,train,False
NZ_CP103774.1,train,False
NZ_CP103775.1,train,False
NZ_CP103776.1,train,False
NZ_CP103778.1,train,False
NZ_CP103779.1,train,False
NZ_CP103780.1,train,False
NZ_CP103781.1,train,False
NZ_CP103792.1,train,False
NZ_CP103835.1,train,False
NZ_CP103849.1,train,False
NZ_CP103858.1,train,False
NZ_CP103859.1,train,False
NZ_CP103861.1,test,False
NZ_CP103862.1,train,False
NZ_CP103865.1,train,False
NZ_CP103867.1,train,False
NZ_CP103869.1,val,False
NZ_CP103870.1,train,False
NZ_CP103873.1,train,False
NZ_CP103953.1,train,False
NZ_CP103955.1,val,False
NZ_CP103967.1,train,False
NZ_CP103968.1,train,False
NZ_CP103969.1,train,False
NZ_CP103970.1,train,False
NZ_CP103971.1,train,False
NZ_CP103973.1,val,False
NZ_CP103975.1,train,False
NZ_CP103978.1,train,False
NZ_CP103984.1,train,False
NZ_CP103996.1,train,False
NZ_CP103998.1,train,False
NZ_CP103999.1,train,False
NZ_CP104000.1,test,False
NZ_CP104010.1,test,False
NZ_CP104015.1,train,False
NZ_CP104021.1,train,False
NZ_CP104023.1,train,False
NZ_CP104024.1,train,False
NZ_CP104026.1,train,False
NZ_CP104031.1,train,False
NZ_CP104032.1,train,False
NZ_CP104033.1,train,False
NZ_CP104034.1,train,False
NZ_CP104036.1,train,False
NZ_CP104037.1,train,False
NZ_CP104038.1,train,False
NZ_CP104039.1,val,False
NZ_CP104041.1,val,False
NZ_CP104042.1,train,False
NZ_CP104043.1,train,False
NZ_CP104065.1,train,False
NZ_CP104066.1,train,False
NZ_CP104068.1,train,False
NZ_CP104069.1,train,False
NZ_CP104070.1,train,False
NZ_CP104078.1,train,False
NZ_CP104079.1,test,False
NZ_CP104080.1,train,False
NZ_CP104081.1,val,False
NZ_CP104082.1,train,False
NZ_CP104085.1,train,False
NZ_CP104086.1,val,False
NZ_CP104087.1,train,False
NZ_CP104088.1,train,False
NZ_CP104089.1,test,False
NZ_CP104090.1,train,False
NZ_CP104091.1,train,False
NZ_CP104099.1,train,False
NZ_CP104109.1,train,False
NZ_CP104111.1,train,False
NZ_CP104113.1,train,False
NZ_CP104115.1,train,False
NZ_CP104116.1,train,False
NZ_CP104118.1,train,False
NZ_CP104119.1,train,False
NZ_CP104120.1,train,False
NZ_CP104122.1,val,False
NZ_CP104124.1,val,False
NZ_CP104125.1,train,False
NZ_CP104139.1,train,False
NZ_CP104140.1,train,False
NZ_CP104141.1,train,False
NZ_CP104142.1,train,False
NZ_CP104144.1,test,False
NZ_CP104145.1,val,False
NZ_CP104146.1,val,False
NZ_CP104148.1,train,False
NZ_CP104149.1,val,False
NZ_CP104150.1,test,False
NZ_CP104151.1,train,False
NZ_CP104159.1,train,False
NZ_CP104160.1,train,False
NZ_CP104161.1,train,False
NZ_CP104162.1,train,False
NZ_CP104165.1,train,False
NZ_CP104191.1,train,False
NZ_CP104197.1,val,False
NZ_CP104198.1,train,False
NZ_CP104199.1,val,False
NZ_CP104200.1,val,False
NZ_CP104201.1,val,False
NZ_CP104210.1,train,False
NZ_CP104211.1,test,False
NZ_CP104212.1,train,False
NZ_CP104216.1,train,False
NZ_CP104217.1,train,False
NZ_CP104273.1,train,False
NZ_CP104280.1,train,False
NZ_CP104281.1,train,False
NZ_CP104282.1,train,False
NZ_CP104291.1,train,False
NZ_CP104293.1,train,False
NZ_CP104294.1,train,False
NZ_CP104296.1,train,False
NZ_CP104298.1,train,False
NZ_CP104299.1,train,False
NZ_CP104304.1,train,False
NZ_CP104305.1,val,False
NZ_CP104306.1,train,False
NZ_CP104308.1,train,False
NZ_CP104310.1,train,False
NZ_CP104313.1,test,False
NZ_CP104314.1,val,False
NZ_CP104315.1,train,False
NZ_CP104316.1,train,False
NZ_CP104318.1,train,False
NZ_CP104319.1,train,False
NZ_CP104320.1,train,False
NZ_CP104327.1,train,False
NZ_CP104329.1,train,False
NZ_CP104331.1,train,False
NZ_CP104333.1,train,False
NZ_CP104337.1,train,False
NZ_CP104339.1,train,False
NZ_CP104341.1,train,False
NZ_CP104343.1,train,False
NZ_CP104344.1,train,False
NZ_CP104345.1,test,False
NZ_CP104346.1,train,False
NZ_CP104348.1,test,False
NZ_CP104349.1,val,False
NZ_CP104352.1,train,False
NZ_CP104359.1,train,False
NZ_CP104360.1,train,False
NZ_CP104361.1,train,False
NZ_CP104363.1,train,False
NZ_CP104364.1,train,False
NZ_CP104365.1,train,False
NZ_CP104367.1,val,False
NZ_CP104372.1,train,False
NZ_CP104375.1,train,False
NZ_CP104376.1,test,False
NZ_CP104379.1,train,False
NZ_CP104380.1,train,False
NZ_CP104383.1,train,False
NZ_CP104385.1,train,False
NZ_CP104389.1,train,False
NZ_CP104393.1,train,False
NZ_CP104394.1,train,False
NZ_CP104400.1,train,False
NZ_CP104402.1,val,False
NZ_CP104404.1,train,False
NZ_CP104406.1,train,False
NZ_CP104439.1,train,False
NZ_CP104440.1,train,False
NZ_CP104441.1,train,False
NZ_CP104443.1,train,True
NZ_CP104447.1,train,False
NZ_CP104451.1,train,False
NZ_CP104453.1,train,False
NZ_CP104454.1,train,False
NZ_CP104455.1,val,False
NZ_CP104456.1,train,False
NZ_CP104457.1,train,False
NZ_CP104458.1,train,False
NZ_CP104468.1,train,False
NZ_CP104469.1,train,False
NZ_CP104473.1,test,False
NZ_CP104474.1,train,True
NZ_CP104480.1,val,False
NZ_CP104481.1,train,False
NZ_CP104483.1,train,False
NZ_CP104485.1,train,False
NZ_CP104486.1,train,False
NZ_CP104487.1,train,False
NZ_CP104489.1,train,False
NZ_CP104490.1,train,False
NZ_CP104492.1,train,False
NZ_CP104493.1,train,False
NZ_CP104501.1,train,False
NZ_CP104502.1,train,True
NZ_CP104504.1,train,False
NZ_CP104506.1,test,False
NZ_CP104507.1,train,True
NZ_CP104510.1,val,False
NZ_CP104511.1,train,False
NZ_CP104513.1,train,True
NZ_CP104514.1,train,True
NZ_CP104515.1,test,True
NZ_CP104517.1,train,False
NZ_CP104519.1,train,True
NZ_CP104520.1,train,True
NZ_CP104522.1,train,False
NZ_CP104524.1,train,False
NZ_CP104525.1,test,False
NZ_CP104527.1,train,False
NZ_CP104528.1,train,False
NZ_CP104529.1,train,False
NZ_CP104531.1,train,True
NZ_CP104532.1,train,True
NZ_CP104534.1,test,False
NZ_CP104535.1,val,True
NZ_CP104537.1,val,False
NZ_CP104538.1,train,True
NZ_CP104540.1,train,False
NZ_CP104542.1,train,False
NZ_CP104543.1,train,True
NZ_CP104544.1,val,True
NZ_CP104545.1,train,True
NZ_CP104547.2,train,False
NZ_CP104549.2,train,False
NZ_CP104552.1,train,False
NZ_CP104556.1,train,False
NZ_CP104560.1,train,False
NZ_CP104561.1,train,False
NZ_CP104585.1,train,False
NZ_CP104587.1,train,False
NZ_CP104589.1,train,False
NZ_CP104591.1,train,False
NZ_CP104593.1,val,False
NZ_CP104594.1,test,False
NZ_CP104596.1,test,False
NZ_CP104597.1,train,True
NZ_CP104599.1,train,False
NZ_CP104600.1,test,False
NZ_CP104604.1,train,False
NZ_CP104605.1,val,False
NZ_CP104606.1,test,False
NZ_CP104607.1,train,False
NZ_CP104608.1,train,False
NZ_CP104609.1,test,False
NZ_CP104610.1,train,False
NZ_CP104611.1,val,False
NZ_CP104612.1,train,False
NZ_CP104614.1,train,False
NZ_CP104615.1,train,False
NZ_CP104616.1,train,True
NZ_CP104617.1,train,True
NZ_CP104619.1,val,False
NZ_CP104620.1,train,False
NZ_CP104621.1,train,False
NZ_CP104622.1,train,False
NZ_CP104623.1,val,False
NZ_CP104624.1,train,True
NZ_CP104625.1,train,True
NZ_CP104626.1,train,True
NZ_CP104628.1,test,False
NZ_CP104630.1,train,False
NZ_CP104631.1,train,False
NZ_CP104632.1,train,False
NZ_CP104633.1,train,False
NZ_CP104634.1,train,False
NZ_CP104635.1,train,True
NZ_CP104636.1,train,True
NZ_CP104637.1,train,False
NZ_CP104640.1,train,False
NZ_CP104644.1,train,False
NZ_CP104646.1,train,False
NZ_CP104648.1,train,False
NZ_CP104650.1,train,False
NZ_CP104652.1,test,False
NZ_CP104653.1,train,False
NZ_CP104654.1,train,False
NZ_CP104655.1,train,False
NZ_CP104656.1,train,False
NZ_CP104657.1,train,False
NZ_CP104658.1,train,False
NZ_CP104661.1,train,False
NZ_CP104662.1,train,False
NZ_CP104663.1,test,False
NZ_CP104664.1,train,False
NZ_CP104666.1,val,False
NZ_CP104667.1,train,False
NZ_CP104668.1,train,False
NZ_CP104669.1,train,False
NZ_CP104670.1,val,True
NZ_CP104671.1,train,True
NZ_CP104672.1,train,True
NZ_CP104673.1,train,True
NZ_CP104679.1,test,False
NZ_CP104680.1,train,False
NZ_CP104682.1,test,False
NZ_CP104683.1,train,False
NZ_CP104684.1,train,True
NZ_CP104685.1,val,True
NZ_CP104686.1,train,True
NZ_CP104687.1,train,True
NZ_CP104688.1,train,True
NZ_CP104690.2,train,False
NZ_CP104692.1,train,False
NZ_CP104693.1,train,False
NZ_CP104715.1,test,False
NZ_CP104716.1,train,False
NZ_CP104717.1,train,False
NZ_CP104718.1,train,False
NZ_CP104719.1,train,False
NZ_CP104722.1,train,False
NZ_CP104723.1,train,False
NZ_CP104725.1,val,False
NZ_CP104726.1,train,False
NZ_CP104729.1,train,False
NZ_CP104735.1,val,False
NZ_CP104737.1,train,False
NZ_CP104746.1,train,False
NZ_CP104747.1,train,False
NZ_CP104752.1,train,False
NZ_CP104754.1,val,False
NZ_CP104756.1,val,False
NZ_CP104759.1,train,False
NZ_CP104760.1,train,False
NZ_CP104761.1,train,False
NZ_CP104763.1,train,False
NZ_CP104765.1,train,False
NZ_CP104767.1,train,False
NZ_CP104785.1,train,False
NZ_CP104787.1,train,False
NZ_CP104789.1,train,False
NZ_CP104790.1,train,False
NZ_CP104791.1,train,False
NZ_CP104792.1,train,False
NZ_CP104795.1,train,False
NZ_CP104797.1,train,False
NZ_CP104798.1,train,False
NZ_CP104799.1,train,False
NZ_CP104800.1,val,False
NZ_CP104801.1,train,False
NZ_CP104837.1,train,False
NZ_CP104838.1,train,False
NZ_CP104839.1,train,False
NZ_CP104840.1,train,False
NZ_CP104841.1,train,False
NZ_CP104842.1,train,False
NZ_CP104844.1,val,False
NZ_CP104845.1,train,False
NZ_CP104847.1,train,False
NZ_CP104849.1,train,False
NZ_CP104852.1,train,False
NZ_CP104853.1,train,False
NZ_CP104857.1,train,False
NZ_CP104859.1,train,False
NZ_CP104860.1,train,False
NZ_CP104862.1,train,False
NZ_CP104871.1,train,False
NZ_CP104872.1,train,False
NZ_CP104880.1,train,False
NZ_CP104881.1,train,False
NZ_CP104884.1,train,False
NZ_CP104886.1,train,False
NZ_CP104888.1,train,False
NZ_CP104889.1,train,False
NZ_CP104890.1,train,False
NZ_CP104891.1,train,False
NZ_CP104892.1,train,False
NZ_CP104894.1,train,False
NZ_CP104895.1,train,False
NZ_CP104896.1,test,False
NZ_CP104897.1,train,False
NZ_CP104898.1,train,False
NZ_CP104899.1,train,False
NZ_CP104906.1,train,False
NZ_CP104909.1,train,False
NZ_CP104910.1,train,False
NZ_CP104911.1,train,False
NZ_CP104915.1,test,False
NZ_CP104916.1,train,False
NZ_CP104926.1,train,False
NZ_CP104927.1,train,False
NZ_CP104928.1,train,False
NZ_CP104931.1,train,False
NZ_CP104933.1,train,False
NZ_CP104936.1,train,False
NZ_CP104964.1,train,False
NZ_CP104967.1,train,False
NZ_CP104968.1,train,False
NZ_CP104969.1,val,False
NZ_CP104970.1,train,False
NZ_CP104971.1,test,False
NZ_CP104972.1,val,False
NZ_CP104977.1,train,False
NZ_CP104978.1,train,False
NZ_CP104979.1,train,False
NZ_CP104987.1,test,False
NZ_CP104988.1,train,False
NZ_CP104990.1,train,False
NZ_CP104991.1,train,False
NZ_CP106653.1,train,False
NZ_CP106655.1,train,False
NZ_CP106656.1,test,False
NZ_CP106657.1,train,False
NZ_CP106659.1,val,False
NZ_CP106661.1,train,False
NZ_CP106664.1,train,False
NZ_CP106672.1,train,False
NZ_CP106674.1,train,False
NZ_CP106676.1,train,False
NZ_CP106677.1,train,False
NZ_CP106737.1,train,False
NZ_CP106739.1,train,False
NZ_CP106750.1,train,False
NZ_CP106755.1,train,False
NZ_CP106758.1,val,False
NZ_CP106761.1,train,False
NZ_CP106762.1,train,False
NZ_CP106763.1,train,False
NZ_CP106764.1,train,False
NZ_CP106766.1,train,False
NZ_CP106768.1,train,False
NZ_CP106770.1,train,False
NZ_CP106772.1,train,False
NZ_CP106774.1,train,False
NZ_CP106776.1,train,False
NZ_CP106778.1,train,False
NZ_CP106779.1,train,False
NZ_CP106781.1,train,False
NZ_CP106783.1,train,False
NZ_CP106787.1,train,False
NZ_CP106788.1,train,False
NZ_CP106790.1,train,False
NZ_CP106792.1,train,False
NZ_CP106802.1,train,False
NZ_CP106804.1,train,False
NZ_CP106806.1,train,False
NZ_CP106808.1,train,False
NZ_CP106810.1,train,False
NZ_CP106812.1,train,False
NZ_CP106814.1,train,False
NZ_CP106816.1,train,False
NZ_CP106818.1,train,False
NZ_CP106820.1,train,False
NZ_CP106822.1,train,False
NZ_CP106823.1,train,False
NZ_CP106825.1,train,False
NZ_CP106827.1,train,False
NZ_CP106829.1,train,False
NZ_CP106832.1,train,False
NZ_CP106833.1,test,False
NZ_CP106835.1,train,False
NZ_CP106836.1,train,False
NZ_CP106837.1,val,False
NZ_CP106839.1,train,False
NZ_CP106842.1,test,False
NZ_CP106850.1,val,False
NZ_CP106851.1,train,False
NZ_CP106854.1,val,False
NZ_CP106858.1,train,False
NZ_CP106859.1,train,False
NZ_CP106860.1,train,False
NZ_CP106861.1,test,False
NZ_CP106863.1,train,False
NZ_CP106864.1,train,False
NZ_CP106865.1,train,False
NZ_CP106866.1,train,False
NZ_CP106867.1,test,False
NZ_CP106875.1,train,False
NZ_CP106876.1,train,False
NZ_CP106880.1,train,False
NZ_CP106882.1,train,False
NZ_CP106883.1,train,False
NZ_CP106887.1,train,False
NZ_CP106888.1,test,False
NZ_CP106889.1,train,False
NZ_CP106891.1,train,False
NZ_CP106892.1,train,False
NZ_CP106893.1,train,False
NZ_CP106895.1,train,False
NZ_CP106896.1,train,False
NZ_CP106897.1,train,False
NZ_CP106908.1,train,False
NZ_CP106909.1,test,False
NZ_CP106910.1,train,False
NZ_CP106911.1,train,False
NZ_CP106913.1,train,False
NZ_CP106914.1,train,False
NZ_CP106915.1,test,False
NZ_CP106916.1,train,False
NZ_CP106917.1,train,False
NZ_CP106919.1,test,False
NZ_CP106920.1,train,False
NZ_CP106922.1,train,False
NZ_CP106923.1,val,False
NZ_CP106925.1,train,False
NZ_CP106927.1,train,False
NZ_CP106928.1,train,False
NZ_CP106930.1,train,False
NZ_CP106950.1,train,False
NZ_CP106960.1,train,False
NZ_CP106961.1,train,False
NZ_CP106962.1,train,False
NZ_CP106963.1,train,False
NZ_CP106965.1,train,False
NZ_CP106983.1,test,False
NZ_CP106986.1,train,False
NZ_CP106989.1,val,False
NZ_CP106990.1,train,False
NZ_CP106991.1,test,False
NZ_CP106993.1,train,False
NZ_CP107011.1,train,False
NZ_CP107012.1,train,False
NZ_CP107013.1,train,False
NZ_CP107015.1,train,False
NZ_CP107016.1,train,False
NZ_CP107017.1,train,False
NZ_CP107019.1,train,False
NZ_CP107021.1,train,False
NZ_CP107023.1,train,False
NZ_CP107028.1,train,False
NZ_CP107041.1,train,False
NZ_CP107044.1,train,False
NZ_CP107045.1,test,False
NZ_CP107046.1,train,False
NZ_CP107047.1,train,False
NZ_CP107055.1,train,False
NZ_CP107056.1,val,False
NZ_CP107057.1,test,False
NZ_CP107058.1,val,False
NZ_CP107059.1,train,False
NZ_CP107060.1,val,False
NZ_CP107061.1,train,False
NZ_CP107062.1,train,False
NZ_CP107063.1,train,False
NZ_CP107078.1,train,False
NZ_CP107115.1,train,False
NZ_CP107116.1,train,False
NZ_CP107118.1,train,False
NZ_CP107119.1,train,True
NZ_CP107121.1,train,False
NZ_CP107123.1,train,False
NZ_CP107124.1,train,True
NZ_CP107125.1,train,True
NZ_CP107127.1,train,False
NZ_CP107129.1,train,False
NZ_CP107130.1,test,True
NZ_CP107131.1,val,True
NZ_CP107132.1,train,True
NZ_CP107133.1,train,True
NZ_CP107135.1,train,False
NZ_CP107136.1,train,False
NZ_CP107138.1,test,False
NZ_CP107139.1,train,False
NZ_CP107141.1,train,False
NZ_CP107144.1,train,False
NZ_CP107145.1,test,False
NZ_CP107146.1,train,True
NZ_CP107148.1,train,False
NZ_CP107149.1,train,False
NZ_CP107150.1,val,True
NZ_CP107152.1,train,False
NZ_CP107154.1,train,False
NZ_CP107156.1,train,False
NZ_CP107157.1,test,False
NZ_CP107158.1,train,False
NZ_CP107159.1,train,True
NZ_CP107160.1,train,True
NZ_CP107161.1,train,True
NZ_CP107163.1,train,False
NZ_CP107165.1,train,False
NZ_CP107166.1,test,False
NZ_CP107167.1,train,False
NZ_CP107168.1,train,True
NZ_CP107169.1,train,True
NZ_CP107170.1,train,True
NZ_CP107171.1,train,True
NZ_CP107173.1,test,False
NZ_CP107176.1,train,False
NZ_CP107177.1,train,True
NZ_CP107179.1,train,False
NZ_CP107180.1,val,False
NZ_CP107181.1,val,False
NZ_CP107183.1,train,False
NZ_CP107185.1,train,False
NZ_CP107186.1,train,False
NZ_CP107187.1,train,True
NZ_CP107189.1,train,False
NZ_CP107190.1,train,True
NZ_CP107191.1,train,True
NZ_CP107224.1,train,False
NZ_CP107242.1,train,False
NZ_CP107243.1,train,False
NZ_CP107245.1,train,False
NZ_CP107248.1,val,False
NZ_CP107260.1,train,False
NZ_CP107261.1,train,False
NZ_CP107263.1,train,False
NZ_CP107265.1,train,False
NZ_CP107267.1,train,False
NZ_CP107269.1,train,False
NZ_CP107285.1,val,False
NZ_CP107286.1,train,True
NZ_CP107287.1,test,False
NZ_CP107288.1,test,False
NZ_CP107290.1,train,False
NZ_CP107292.1,val,False
NZ_CP107293.1,train,False
NZ_CP107298.1,train,False
NZ_CP107299.1,test,False
NZ_CP107300.1,train,False
NZ_CP107304.1,val,False
NZ_CP107305.1,train,False
NZ_CP107309.1,test,False
NZ_CP107311.1,train,False
NZ_CP107313.1,train,False
NZ_CP107314.1,train,False
NZ_CP107315.1,train,False
NZ_CP107316.1,train,False
NZ_CP107317.1,train,False
NZ_CP107321.1,train,False
NZ_CP107326.1,train,False
NZ_CP107328.1,train,False
NZ_CP107335.1,train,False
NZ_CP107342.1,train,False
NZ_CP107346.1,train,False
NZ_CP107349.1,train,False
NZ_CP107351.1,train,False
NZ_CP107353.1,train,False
NZ_CP107354.1,train,False
NZ_CP107355.1,train,False
NZ_CP107356.1,val,False
NZ_CP107357.1,train,False
NZ_CP107360.1,test,False
NZ_CP107364.1,val,False
NZ_CP107370.1,train,False
NZ_CP107371.1,train,False
NZ_CP107373.1,train,False
NZ_CP107374.1,val,False
NZ_CP107375.1,train,False
NZ_CP107376.1,val,False
NZ_CP107377.1,train,False
NZ_CP107378.1,train,False
NZ_CP107380.1,train,False
NZ_CP107384.1,train,False
NZ_CP107385.1,train,False
NZ_CP107389.1,train,False
NZ_CP107391.1,train,False
NZ_CP107395.1,train,False
NZ_CP107399.1,train,False
NZ_CP107405.1,train,False
NZ_CP107409.1,train,False
NZ_CP107410.1,test,False
NZ_CP107413.1,train,False
NZ_CP107414.1,train,False
NZ_CP107415.1,train,False
NZ_CP107416.1,train,False
NZ_CP107419.1,train,False
NZ_CP107421.1,train,False
NZ_CP107423.1,train,False
NZ_CP107427.1,val,False
NZ_CP107433.1,train,False
NZ_CP107434.1,test,False
NZ_CP107437.1,train,False
NZ_CP107442.1,train,False
NZ_CP107448.1,val,False
NZ_CP107449.1,test,False
NZ_CP107453.1,train,False
NZ_CP107454.1,train,False
NZ_CP107455.1,test,False
NZ_CP107459.1,test,False
NZ_CP107464.1,train,False
NZ_CP107469.1,train,False
NZ_CP107470.1,train,False
NZ_CP107474.1,train,False
NZ_CP107479.1,train,False
NZ_CP107480.1,train,False
NZ_CP107484.1,train,False
NZ_CP107489.1,train,False
NZ_CP107494.1,train,False
NZ_CP107495.1,train,False
NZ_CP107499.1,train,False
NZ_CP107500.1,train,False
NZ_CP107504.1,train,False
NZ_CP107505.1,val,False
NZ_CP107509.1,train,False
NZ_CP107510.1,test,False
NZ_CP107514.1,train,False
NZ_CP107519.1,val,False
NZ_CP107520.1,train,False
NZ_CP107533.1,val,False
NZ_CP107534.1,test,False
NZ_CP107535.1,train,False
NZ_CP107536.1,train,False
NZ_CP107537.1,train,False
NZ_CP107538.1,train,False
NZ_CP107550.1,train,False
NZ_CP107559.1,train,False
NZ_CP107560.1,train,False
NZ_CP107561.1,train,False
NZ_CP107574.1,train,False
NZ_CP107578.1,train,False
NZ_CP107580.1,train,False
NZ_CP107582.1,train,False
NZ_CP107584.1,train,False
NZ_CP107586.1,test,False
NZ_CP107588.1,train,False
NZ_CP107589.1,train,False
NZ_CP107591.1,train,False
NZ_CP107598.1,val,False
NZ_CP107600.1,val,False
NZ_CP107602.1,train,False
NZ_CP107604.1,train,False
NZ_CP107606.1,train,False
NZ_CP107609.1,train,False
NZ_CP107611.1,train,False
NZ_CP107613.1,test,False
NZ_CP107615.1,train,False
NZ_CP107718.1,train,False
NZ_CP107722.1,train,False
NZ_CP107723.1,val,False
NZ_CP107724.1,test,False
NZ_CP107725.1,train,True
NZ_CP107726.1,val,True
NZ_CP109602.1,train,False
NZ_CP109608.1,train,False
NZ_CP109609.1,train,False
NZ_CP109610.1,train,False
NZ_CP109612.1,train,False
NZ_CP109613.1,train,False
NZ_CP109615.1,train,False
NZ_CP109618.1,train,False
NZ_CP109655.1,train,False
NZ_CP109675.1,train,False
NZ_CP109677.1,train,False
NZ_CP109678.1,train,False
NZ_CP109691.1,train,False
NZ_CP109693.1,train,False
NZ_CP109695.1,test,False
NZ_CP109696.1,train,False
NZ_CP109697.1,train,False
NZ_CP109698.1,train,False
NZ_CP109728.1,train,False
NZ_CP109729.1,test,False
NZ_CP109730.1,train,False
NZ_CP109731.1,train,False
NZ_CP109732.1,test,False
NZ_CP109734.1,train,False
NZ_CP109740.1,train,False
NZ_CP109741.1,test,False
NZ_CP109742.1,train,False
NZ_CP109743.1,val,False
NZ_CP109745.1,train,False
NZ_CP109746.1,test,False
NZ_CP109747.1,train,False
NZ_CP109754.1,train,False
NZ_CP109755.1,train,False
NZ_CP109759.1,train,False
NZ_CP109760.1,train,False
NZ_CP109771.1,train,False
NZ_CP109773.1,train,False
NZ_CP109774.1,train,False
NZ_CP109776.1,train,False
NZ_CP109777.1,train,False
NZ_CP109778.1,val,False
NZ_CP109779.1,val,False
NZ_CP109780.1,train,False
NZ_CP109783.1,test,False
NZ_CP109784.1,train,False
NZ_CP109788.1,test,False
NZ_CP109789.1,train,False
NZ_CP109790.1,train,False
NZ_CP109791.1,train,False
NZ_CP109792.1,train,False
NZ_CP109793.1,train,False
NZ_CP109794.1,train,False
NZ_CP109799.1,train,False
NZ_CP109800.1,train,False
NZ_CP109801.1,train,False
NZ_CP109805.1,train,False
NZ_CP109809.1,train,False
NZ_CP109810.1,train,False
NZ_CP109814.1,train,False
NZ_CP109815.1,train,False
NZ_CP109816.1,train,False
NZ_CP109820.1,train,False
NZ_CP109825.1,train,False
NZ_CP109826.1,train,False
NZ_CP109827.1,test,False
NZ_CP109828.1,train,False
NZ_CP109830.1,train,False
NZ_CP109837.1,train,False
NZ_CP109838.1,train,False
NZ_CP109840.1,train,False
NZ_CP109841.1,train,False
NZ_CP109842.1,test,False
NZ_CP109847.1,test,False
NZ_CP109854.1,train,False
NZ_CP109855.1,train,False
NZ_CP109860.1,train,False
NZ_CP109861.1,val,False
NZ_CP109862.1,train,False
NZ_CP109873.2,train,False
NZ_CP109875.1,train,False
NZ_CP109876.1,val,False
NZ_CP109877.1,train,False
NZ_CP109878.1,train,False
NZ_CP109879.1,val,True
NZ_CP109880.1,train,True
NZ_CP109881.1,train,True
NZ_CP109882.1,train,True
NZ_CP109883.1,train,True
NZ_CP109884.1,train,True
NZ_CP109909.1,test,False
